intent,text,意图描述,是否新增
ask_where,哦，你那我就说你那个链接主要是有什么用呢？就是我可以重新看里面的内容还是怎么样。,在哪里看申请,
interrupt,嗯，稍稍停一停吧。,打断,
how_operate,嗯，现在打不开，我那个通话时间打不开。,操作流程/怎么操作,
interrupt,我问一下啊。,打断,
insurance_policy_surrendered,我退了退出了。,已经退保,
insurance_upgrade_difference,呃，不要了，我去办一个就好，不要升值。,升级区别,
need_repeat,啊，你说什么没听清楚。,没听清,
how_operate,嗯，我看一下我会不会操作。,操作流程/怎么操作,
need_repeat,什么银我没听清楚哎。,没听清,
insurance_upgrade_difference,我不想升级了，你不要帮我升级就行了。,升级区别,
interrupt,哎，你好你好，问一下。,打断,
interrupt,嗯，不是我都我也想问一下。,打断,
voice_assistant,不好意思，我这边听不到您的声音，可能是信号不好，请您稍后再致电，再见。,语音助手,
interrupt,就是我问一下我咨询一下。,打断,
insurance_benefit_insured,你说提成啥意思？提成也是是保费也得涨哈。,赔付保额,
need_repeat,我都没听清楚。,没听清,
interrupt,嗯，咨询。,打断,
interrupt,打电话咨询一下。,打断,
insurance_upgrade_difference,操作有什么用？,升级区别,
how_operate,确认升级我不会弄啊。,操作流程/怎么操作,
how_operate,有啊，是不知道怎么搞。,操作流程/怎么操作,
insurance_upgrade_difference,哦，啥意思？是那个再增加那个啥呀，我没明白。,升级区别,
need_repeat,听不到哪里？,没听清,
insurance_policy_surrendered,我退出了。,已经退保,
interrupt,等一下吗？,打断,
how_operate,我也不会操作呀。,操作流程/怎么操作,
insurance_benefit_insured,行，你说那个最最低那个最高保额保多少？,赔付保额,
interrupt,我想问一下呀。,打断,
how_operate,我不我不会操作呀，我叫我儿子回来操作吧。,操作流程/怎么操作,
affirm,呃，是。,同意，确认,
no_receive_message,啊，没有成功，没有收到。,没收到短信,
how_operate,我刚刚是我刚刚投的，他说还要到两个小时呃，这个什么APP，我又不会下。,操作流程/怎么操作,
refuse,哦，回头再说吧。,拒绝，否认,
insurance_no_insured,啊，我想问一下子，我这个没有社保。,没有社保农保,
how_operate,啊，你确认我看我会不会，因为咱不会。,操作流程/怎么操作,
interrupt,没事，等一下，我问一下啊。,打断,
need_repeat,你再说一遍，什么意思，没听清楚。,没听清,
interrupt,哎，你好，我想咨询一下啊。,打断,
interrupt,呃，我问你一下。,打断,
how_operate,我知道我不会投。,操作流程/怎么操作,
interrupt,喂，我能等你想咨询一个问题吗？,打断,
ask_who,这是干嘛的呢？,询问是谁,
need_repeat,你说啥我还没说，没听清楚。,没听清,
send_message,嗯，有时间联系发过来好不好？,发短信,
insurance_policy_surrendered,我知道啊，我刚刚已经退了呀，我看了很多评价，都说。,已经退保,
need_repeat,怎么的，你说我没听得着。,没听清,
how_operate,啊，有印象有印象，我怎么不会传的那个。,操作流程/怎么操作,
insurance_policy_surrendered,我知道我已经退订了。,已经退保,
how_operate,怎么点击我不会点击，怎么点呢？,操作流程/怎么操作,
how_operate,那个我弄不好，你老是让我弄那个东西。,操作流程/怎么操作,
insurance_policy_surrendered,不要了，我已经申请退了。,已经退保,
insurance_policy_surrendered,我都退保了。,已经退保,
insurance_policy_surrendered,嗯，不需要了，谢谢啊，我已经退了。,已经退保,
insurance_upgrade_difference,为什么还操作？,升级区别,
need_repeat,你谁呀，你听到都听不到啊。,没听清,
ask_fee,一万是什么意思？我要交1万块钱是吗？,询问费用,
how_operate,不会呀，我。,操作流程/怎么操作,
need_repeat,喂，你你好，你重重说没听清楚。,没听清,
how_operate,我那个链接我就是我现在我就不会弄，因为我现在在外地，我等。,操作流程/怎么操作,
need_repeat,啥子听没听到？,没听清,
interrupt,我咨询一下啊。,打断,
how_operate,我不会操作那些。,操作流程/怎么操作,
interrupt,听我说。,打断,
how_operate,你这边的评价好像又不会。,操作流程/怎么操作,
insurance_upgrade_difference,我知道了，我知道你那个意思，我现在暂时不用升级啊，我去看一下嗯。,升级区别,
interrupt,你知道我说话吗？,打断,
insurance_policy_surrendered,啊，不用了，我已经那个我已经不是有当天联系客服，不给他退掉了吗？,已经退保,
interrupt,不是我我再想问一下你，你这是按。,打断,
insurance_upgrade_difference,点击这个干嘛用呢？,升级区别,
affirm,好，就这样吧，就这样吧，姐姐好。,同意，确认,
how_operate,其他的我不会操作。,操作流程/怎么操作,
interrupt,你说那么多听不听我说嘛？,没听清,
Official_phone,这个人工服务怎么打啊？,官方电话,
how_operate,嗯，那个我不会操作，算了，我不不买了。,操作流程/怎么操作,
not_understand,我我我不明白，我头一回整整，我也没整明白呢，我到现在都不明白，我那地方打的芙蓉池2.79块。,询问是谁,
refuse,哎呀，我就在那个年金里面点了都行了，你还要让我买那么多干嘛？,拒绝，否认,
interrupt,啊，好，你说咨询的是吧？,打断,
insurance_benefit_insured,你那个不是你那个是不是一分完以后，就是保费又增加了？,赔付保额,
insurance_upgrade_difference,我不升级，我都买着都中。,升级区别,
insurance_policy_surrendered,我已经取消了。,已经退保,
ask_listen,听不到吗？,没听清,
insurance_benefit_insured,哦，那还要不要收费啊？,赔付保额,
interrupt,哦，哦哦你们那个我问一下你那个。,打断,
need_repeat,听不听到？,没听清,
interrupt,我就是你听我说完好不好？,打断,
interrupt,哎呀，我就想问一下你。,打断,
operate_fail,哦，怎么了？呃，嗯我还没我我投了不知道怎么搞。,操作失败,
how_operate,我不会搞，我只会买。,操作流程/怎么操作,
how_operate,嗯，等一下，我看一下，我不知道会不会啊。,操作流程/怎么操作,
question_flagged,这个是什么链接，怎么不是你们的服务电话，怎么不是你们的那个。,质疑被标记,
how_operate,我我不晓得我怎么操作嘞。,操作流程/怎么操作,
interrupt,不是你还没听我说完呢。,打断,
need_repeat,我现在听不清不清楚，等一下再说好不好？,没听清,
how_operate,哎呀，我不知道怎么操作，你再说一遍。,操作流程/怎么操作,
interrupt,不是，我想咨询一下，就我刚才那个投保。,打断,
how_operate,我不会我不会操作。,操作流程/怎么操作,
insurance_policy_surrendered,哦，我退保了我退保了。,已经退保,
insurance_benefit_insured,嗯，我我不申请那个升级，就这你这个保额是多少？300万。,赔付保额,
how_operate,啊，我不会弄那个。,操作流程/怎么操作,
how_operate,啊，我讲不来。,操作流程/怎么操作,
insurance_benefit_insured,哦，我知道这个那个保费是不是也增加了。,赔付保额,
interrupt,嗯，哎我我想请问一下。,打断,
how_operate,我还有直接填了就可以，不用再操作了。,操作流程/怎么操作,
refuse,听不到我说不卖。,拒绝，否认,
how_operate,嗯，可是我不会呀。,操作流程/怎么操作,
interrupt,我先咨询你一下。,打断,
insurance_policy_surrendered,哦，我退了，我已经退了啊。,已经退保,
how_operate,我不会领那个。,操作流程/怎么操作,
how_operate,这个我不会，我得回家让孩子整。,操作流程/怎么操作,
how_operate,我支付宝麻烦操作了，我不知道怎么操作。,操作流程/怎么操作,
insurance_policy_surrendered,好，我退保了。,已经退保,
need_repeat,嗯，你什么什么情况，你说清楚一点。,没听清,
interrupt,我我问你一下。,打断,
how_operate,我弄不来呀，我怎么弄啊？,操作流程/怎么操作,
insurance_upgrade_difference,我不会操作的，我保险成功了嘛，还要操作干嘛呢？,升级区别,
need_repeat,你给我说清楚。,没听清,
interrupt,请问一下。,打断,
interrupt,我问你个问题行不？,打断,
interrupt,我我是想问一下。,打断,
interrupt,哎，我要问一下你这个保险哈。,打断,
interrupt,嗯，可以，我想问一下啊。,打断,
interrupt,那我想问一下的呀。,打断,
insurance_upgrade_already,你们有同事跟我联系了，已经升级过了呀。,已经升级,
need_repeat,什么东西我还没听清楚。,没听清,
interrupt,我先问一下。,打断,
client_busy,嗯，先暂时先不用了吧，你等一下我们经理过来了啊，先挂了。,正在忙,
need_repeat,对我这边那个嗯信号很差呀。,没听清,
interrupt,哎，我想问一下。,打断,
greeting,啊，你好。,打招呼,
need_repeat,没听清楚啊。,没听清,
not_understand,他这个应该说下那个APP是什么意思，我也不懂哎。,询问是谁,
interrupt,我问你一下呀。,打断,
ask_who,哎，什么意思啊？什么申请啊？,询问是谁,
need_repeat,我没听清楚你你刚才讲的什么。,没听清,
interrupt,我明白了，我我先问一下你那个。,打断,
ask_listen,喂，你好，听到吗？,没听清,
interrupt,问一下那个。,打断,
insurance_upgrade_difference,点击呃，我点击了它，它有什么起到什么作用？,升级区别,
interrupt,那个我问一下，我看那个广告。,打断,
insurance_upgrade_difference,我操作这个有什么用呢？,升级区别,
interrupt,哎，你稍等一下，我问一个问题，好吧。,打断,
insurance_upgrade_difference,操作那个是干什么的？,升级区别,
interrupt,嗯，我想问一下，这个是不是。,打断,
interrupt,我问你，你你回答我。,打断,
need_repeat,说啥没听清楚。,没听清,
need_repeat,你刚才我还没听清楚，你重新说一遍。,没听清,
insurance_upgrade_difference,不用了，就这样行了，不要加钱啊。我等明天用。,升级区别,
insurance_insured_already,嗯，我医院的就行了。好，谢谢，再见。,已有保险,
interrupt,我问一下这个保的是。,打断,
need_repeat,嗯，几几点听不清啊。,没听清,
interrupt,然后我先那打个电话咨询一下吧。,打断,
interrupt,呃，可以吧，我想问一下，就是事实。,打断,
insurance_benefit_insured,那你们这个以后还要不要增增加增加钱呢？,赔付保额,
